country_code,latitude,longitude,Country,ISO3,ISO2,Unit,Year,Temp(C)
GD,12.262776,-61.604171,Grenada,GRD,GD,Degree Celsius,F1982,0.085
GD,12.262776,-61.604171,Grenada,GRD,GD,Degree Celsius,F1983,0.36
GD,12.262776,-61.604171,Grenada,GRD,GD,Degree Celsius,F1984,-0.048
GD,12.262776,-61.604171,Grenada,GRD,GD,Degree Celsius,F1985,-0.429
GD,12.262776,-61.604171,Grenada,GRD,GD,Degree Celsius,F1986,-0.192
GD,12.262776,-61.604171,Grenada,GRD,GD,Degree Celsius,F1987,0.442
GD,12.262776,-61.604171,Grenada,GRD,GD,Degree Celsius,F1988,0.446
GD,12.262776,-61.604171,Grenada,GRD,GD,Degree Celsius,F1989,-0.169
GD,12.262776,-61.604171,Grenada,GRD,GD,Degree Celsius,F1990,0.203
GD,12.262776,-61.604171,Grenada,GRD,GD,Degree Celsius,F1991,0.398
GD,12.262776,-61.604171,Grenada,GRD,GD,Degree Celsius,F1992,0.388
GD,12.262776,-61.604171,Grenada,GRD,GD,Degree Celsius,F1993,0.431
GD,12.262776,-61.604171,Grenada,GRD,GD,Degree Celsius,F1994,0.456
GD,12.262776,-61.604171,Grenada,GRD,GD,Degree Celsius,F1995,0.71
GD,12.262776,-61.604171,Grenada,GRD,GD,Degree Celsius,F1996,0.471
GD,12.262776,-61.604171,Grenada,GRD,GD,Degree Celsius,F1997,0.63
GD,12.262776,-61.604171,Grenada,GRD,GD,Degree Celsius,F1998,1.187
GD,12.262776,-61.604171,Grenada,GRD,GD,Degree Celsius,F1999,0.617
GD,12.262776,-61.604171,Grenada,GRD,GD,Degree Celsius,F2000,0.462
GD,12.262776,-61.604171,Grenada,GRD,GD,Degree Celsius,F2001,0.691
GD,12.262776,-61.604171,Grenada,GRD,GD,Degree Celsius,F2002,0.627
GD,12.262776,-61.604171,Grenada,GRD,GD,Degree Celsius,F2003,0.905
GD,12.262776,-61.604171,Grenada,GRD,GD,Degree Celsius,F2004,0.433
GD,12.262776,-61.604171,Grenada,GRD,GD,Degree Celsius,F2005,1.004
GD,12.262776,-61.604171,Grenada,GRD,GD,Degree Celsius,F2006,0.739
GD,12.262776,-61.604171,Grenada,GRD,GD,Degree Celsius,F2007,0.678
GD,12.262776,-61.604171,Grenada,GRD,GD,Degree Celsius,F2008,0.502
GD,12.262776,-61.604171,Grenada,GRD,GD,Degree Celsius,F2009,0.507
GD,12.262776,-61.604171,Grenada,GRD,GD,Degree Celsius,F2010,1.201
GD,12.262776,-61.604171,Grenada,GRD,GD,Degree Celsius,F2011,0.677
GD,12.262776,-61.604171,Grenada,GRD,GD,Degree Celsius,F2012,0.584
GD,12.262776,-61.604171,Grenada,GRD,GD,Degree Celsius,F2013,0.776
GD,12.262776,-61.604171,Grenada,GRD,GD,Degree Celsius,F2014,0.641
GD,12.262776,-61.604171,Grenada,GRD,GD,Degree Celsius,F2015,0.837
GD,12.262776,-61.604171,Grenada,GRD,GD,Degree Celsius,F2016,0.945
GD,12.262776,-61.604171,Grenada,GRD,GD,Degree Celsius,F2017,0.92
GD,12.262776,-61.604171,Grenada,GRD,GD,Degree Celsius,F2018,0.543
GD,12.262776,-61.604171,Grenada,GRD,GD,Degree Celsius,F2019,1.169
GD,12.262776,-61.604171,Grenada,GRD,GD,Degree Celsius,F2020,1.235
GD,12.262776,-61.604171,Grenada,GRD,GD,Degree Celsius,F2021,0.767
GD,12.262776,-61.604171,Grenada,GRD,GD,Degree Celsius,F2022,0.698
GE,42.315407,43.356892,Georgia,GEO,GE,Degree Celsius,F1961,
GE,42.315407,43.356892,Georgia,GEO,GE,Degree Celsius,F1962,
GE,42.315407,43.356892,Georgia,GEO,GE,Degree Celsius,F1963,
GE,42.315407,43.356892,Georgia,GEO,GE,Degree Celsius,F1964,
GE,42.315407,43.356892,Georgia,GEO,GE,Degree Celsius,F1965,
GE,42.315407,43.356892,Georgia,GEO,GE,Degree Celsius,F1966,
GE,42.315407,43.356892,Georgia,GEO,GE,Degree Celsius,F1967,
GE,42.315407,43.356892,Georgia,GEO,GE,Degree Celsius,F1968,
GE,42.315407,43.356892,Georgia,GEO,GE,Degree Celsius,F1969,
GE,42.315407,43.356892,Georgia,GEO,GE,Degree Celsius,F1970,
GE,42.315407,43.356892,Georgia,GEO,GE,Degree Celsius,F1971,
GE,42.315407,43.356892,Georgia,GEO,GE,Degree Celsius,F1972,
GE,42.315407,43.356892,Georgia,GEO,GE,Degree Celsius,F1973,
GE,42.315407,43.356892,Georgia,GEO,GE,Degree Celsius,F1974,
GE,42.315407,43.356892,Georgia,GEO,GE,Degree Celsius,F1975,
GE,42.315407,43.356892,Georgia,GEO,GE,Degree Celsius,F1976,
GE,42.315407,43.356892,Georgia,GEO,GE,Degree Celsius,F1977,
GE,42.315407,43.356892,Georgia,GEO,GE,Degree Celsius,F1978,
GE,42.315407,43.356892,Georgia,GEO,GE,Degree Celsius,F1979,
GE,42.315407,43.356892,Georgia,GEO,GE,Degree Celsius,F1980,
GE,42.315407,43.356892,Georgia,GEO,GE,Degree Celsius,F1981,
GE,42.315407,43.356892,Georgia,GEO,GE,Degree Celsius,F1982,
GE,42.315407,43.356892,Georgia,GEO,GE,Degree Celsius,F1983,
GE,42.315407,43.356892,Georgia,GEO,GE,Degree Celsius,F1984,
GE,42.315407,43.356892,Georgia,GEO,GE,Degree Celsius,F1985,
GE,42.315407,43.356892,Georgia,GEO,GE,Degree Celsius,F1986,
GE,42.315407,43.356892,Georgia,GEO,GE,Degree Celsius,F1987,
GE,42.315407,43.356892,Georgia,GEO,GE,Degree Celsius,F1988,
GE,42.315407,43.356892,Georgia,GEO,GE,Degree Celsius,F1989,
GE,42.315407,43.356892,Georgia,GEO,GE,Degree Celsius,F1990,
GE,42.315407,43.356892,Georgia,GEO,GE,Degree Celsius,F1991,
GE,42.315407,43.356892,Georgia,GEO,GE,Degree Celsius,F1992,-1.157
GE,42.315407,43.356892,Georgia,GEO,GE,Degree Celsius,F1993,-1.204
GE,42.315407,43.356892,Georgia,GEO,GE,Degree Celsius,F1994,0.451
GE,42.315407,43.356892,Georgia,GEO,GE,Degree Celsius,F1995,0.748
GE,42.315407,43.356892,Georgia,GEO,GE,Degree Celsius,F1996,0.189
GE,42.315407,43.356892,Georgia,GEO,GE,Degree Celsius,F1997,0.266
GE,42.315407,43.356892,Georgia,GEO,GE,Degree Celsius,F1998,1.26
GE,42.315407,43.356892,Georgia,GEO,GE,Degree Celsius,F1999,1.229
GE,42.315407,43.356892,Georgia,GEO,GE,Degree Celsius,F2000,0.967
GE,42.315407,43.356892,Georgia,GEO,GE,Degree Celsius,F2001,1.286
GE,42.315407,43.356892,Georgia,GEO,GE,Degree Celsius,F2002,1.06
GE,42.315407,43.356892,Georgia,GEO,GE,Degree Celsius,F2003,-0.239
GE,42.315407,43.356892,Georgia,GEO,GE,Degree Celsius,F2004,0.923
GE,42.315407,43.356892,Georgia,GEO,GE,Degree Celsius,F2005,0.542
GE,42.315407,43.356892,Georgia,GEO,GE,Degree Celsius,F2006,1.277
GE,42.315407,43.356892,Georgia,GEO,GE,Degree Celsius,F2007,0.908
GE,42.315407,43.356892,Georgia,GEO,GE,Degree Celsius,F2008,0.699
GE,42.315407,43.356892,Georgia,GEO,GE,Degree Celsius,F2009,0.714
GE,42.315407,43.356892,Georgia,GEO,GE,Degree Celsius,F2010,2.486
GE,42.315407,43.356892,Georgia,GEO,GE,Degree Celsius,F2011,0.432
GE,42.315407,43.356892,Georgia,GEO,GE,Degree Celsius,F2012,1.22
GE,42.315407,43.356892,Georgia,GEO,GE,Degree Celsius,F2013,1.401
GE,42.315407,43.356892,Georgia,GEO,GE,Degree Celsius,F2014,1.277
GE,42.315407,43.356892,Georgia,GEO,GE,Degree Celsius,F2015,1.78
GE,42.315407,43.356892,Georgia,GEO,GE,Degree Celsius,F2016,1.365
GE,42.315407,43.356892,Georgia,GEO,GE,Degree Celsius,F2017,0.809
GE,42.315407,43.356892,Georgia,GEO,GE,Degree Celsius,F2018,2.51
GE,42.315407,43.356892,Georgia,GEO,GE,Degree Celsius,F2019,1.753
GE,42.315407,43.356892,Georgia,GEO,GE,Degree Celsius,F2020,2.006
GE,42.315407,43.356892,Georgia,GEO,GE,Degree Celsius,F2021,1.65
GE,42.315407,43.356892,Georgia,GEO,GE,Degree Celsius,F2022,1.51
GH,7.946527,-1.023194,Ghana,GHA,GH,Degree Celsius,F1961,-0.07
GH,7.946527,-1.023194,Ghana,GHA,GH,Degree Celsius,F1962,-0.154
GH,7.946527,-1.023194,Ghana,GHA,GH,Degree Celsius,F1963,0.141
GH,7.946527,-1.023194,Ghana,GHA,GH,Degree Celsius,F1964,-0.233
GH,7.946527,-1.023194,Ghana,GHA,GH,Degree Celsius,F1965,-0.17
GH,7.946527,-1.023194,Ghana,GHA,GH,Degree Celsius,F1966,0.068
GH,7.946527,-1.023194,Ghana,GHA,GH,Degree Celsius,F1967,-0.232
GH,7.946527,-1.023194,Ghana,GHA,GH,Degree Celsius,F1968,-0.17
GH,7.946527,-1.023194,Ghana,GHA,GH,Degree Celsius,F1969,0.266
GH,7.946527,-1.023194,Ghana,GHA,GH,Degree Celsius,F1970,0.302
GH,7.946527,-1.023194,Ghana,GHA,GH,Degree Celsius,F1971,-0.145
GH,7.946527,-1.023194,Ghana,GHA,GH,Degree Celsius,F1972,0.024
GH,7.946527,-1.023194,Ghana,GHA,GH,Degree Celsius,F1973,0.564
GH,7.946527,-1.023194,Ghana,GHA,GH,Degree Celsius,F1974,0.011
GH,7.946527,-1.023194,Ghana,GHA,GH,Degree Celsius,F1975,-0.228
GH,7.946527,-1.023194,Ghana,GHA,GH,Degree Celsius,F1976,-0.353
GH,7.946527,-1.023194,Ghana,GHA,GH,Degree Celsius,F1977,0.296
GH,7.946527,-1.023194,Ghana,GHA,GH,Degree Celsius,F1978,0.067
GH,7.946527,-1.023194,Ghana,GHA,GH,Degree Celsius,F1979,0.561
GH,7.946527,-1.023194,Ghana,GHA,GH,Degree Celsius,F1980,0.446
GH,7.946527,-1.023194,Ghana,GHA,GH,Degree Celsius,F1981,0.181
GH,7.946527,-1.023194,Ghana,GHA,GH,Degree Celsius,F1982,0.177
GH,7.946527,-1.023194,Ghana,GHA,GH,Degree Celsius,F1983,0.691
GH,7.946527,-1.023194,Ghana,GHA,GH,Degree Celsius,F1984,0.665
GH,7.946527,-1.023194,Ghana,GHA,GH,Degree Celsius,F1985,0.357
GH,7.946527,-1.023194,Ghana,GHA,GH,Degree Celsius,F1986,0.294
GH,7.946527,-1.023194,Ghana,GHA,GH,Degree Celsius,F1987,0.985
GH,7.946527,-1.023194,Ghana,GHA,GH,Degree Celsius,F1988,0.645
GH,7.946527,-1.023194,Ghana,GHA,GH,Degree Celsius,F1989,0.237
GH,7.946527,-1.023194,Ghana,GHA,GH,Degree Celsius,F1990,0.526
GH,7.946527,-1.023194,Ghana,GHA,GH,Degree Celsius,F1991,0.394
GH,7.946527,-1.023194,Ghana,GHA,GH,Degree Celsius,F1992,0.153
GH,7.946527,-1.023194,Ghana,GHA,GH,Degree Celsius,F1993,0.473
GH,7.946527,-1.023194,Ghana,GHA,GH,Degree Celsius,F1994,0.564
GH,7.946527,-1.023194,Ghana,GHA,GH,Degree Celsius,F1995,0.695
GH,7.946527,-1.023194,Ghana,GHA,GH,Degree Celsius,F1996,0.657
GH,7.946527,-1.023194,Ghana,GHA,GH,Degree Celsius,F1997,0.502
GH,7.946527,-1.023194,Ghana,GHA,GH,Degree Celsius,F1998,1.14
GH,7.946527,-1.023194,Ghana,GHA,GH,Degree Celsius,F1999,0.564
GH,7.946527,-1.023194,Ghana,GHA,GH,Degree Celsius,F2000,0.43
GH,7.946527,-1.023194,Ghana,GHA,GH,Degree Celsius,F2001,0.565
GH,7.946527,-1.023194,Ghana,GHA,GH,Degree Celsius,F2002,0.825
GH,7.946527,-1.023194,Ghana,GHA,GH,Degree Celsius,F2003,0.988
GH,7.946527,-1.023194,Ghana,GHA,GH,Degree Celsius,F2004,0.739
GH,7.946527,-1.023194,Ghana,GHA,GH,Degree Celsius,F2005,0.967
GH,7.946527,-1.023194,Ghana,GHA,GH,Degree Celsius,F2006,0.991
GH,7.946527,-1.023194,Ghana,GHA,GH,Degree Celsius,F2007,0.946
GH,7.946527,-1.023194,Ghana,GHA,GH,Degree Celsius,F2008,0.698
GH,7.946527,-1.023194,Ghana,GHA,GH,Degree Celsius,F2009,0.884
GH,7.946527,-1.023194,Ghana,GHA,GH,Degree Celsius,F2010,1.276
GH,7.946527,-1.023194,Ghana,GHA,GH,Degree Celsius,F2011,0.883
GH,7.946527,-1.023194,Ghana,GHA,GH,Degree Celsius,F2012,0.614
GH,7.946527,-1.023194,Ghana,GHA,GH,Degree Celsius,F2013,0.841
GH,7.946527,-1.023194,Ghana,GHA,GH,Degree Celsius,F2014,0.887
GH,7.946527,-1.023194,Ghana,GHA,GH,Degree Celsius,F2015,1.132
GH,7.946527,-1.023194,Ghana,GHA,GH,Degree Celsius,F2016,1.217
GH,7.946527,-1.023194,Ghana,GHA,GH,Degree Celsius,F2017,1.292
GH,7.946527,-1.023194,Ghana,GHA,GH,Degree Celsius,F2018,1.081
GH,7.946527,-1.023194,Ghana,GHA,GH,Degree Celsius,F2019,1.32
GH,7.946527,-1.023194,Ghana,GHA,GH,Degree Celsius,F2020,1.284
GH,7.946527,-1.023194,Ghana,GHA,GH,Degree Celsius,F2021,1.494
GH,7.946527,-1.023194,Ghana,GHA,GH,Degree Celsius,F2022,0.996
GI,36.137741,-5.345374,Gibraltar,GIB,GI,Degree Celsius,F1961,0.595
GI,36.137741,-5.345374,Gibraltar,GIB,GI,Degree Celsius,F1962,0.536
GI,36.137741,-5.345374,Gibraltar,GIB,GI,Degree Celsius,F1963,0.022
GI,36.137741,-5.345374,Gibraltar,GIB,GI,Degree Celsius,F1964,0.483
GI,36.137741,-5.345374,Gibraltar,GIB,GI,Degree Celsius,F1965,-0.087
GI,36.137741,-5.345374,Gibraltar,GIB,GI,Degree Celsius,F1966,0.228
GI,36.137741,-5.345374,Gibraltar,GIB,GI,Degree Celsius,F1967,-0.125
GI,36.137741,-5.345374,Gibraltar,GIB,GI,Degree Celsius,F1968,0.016
GI,36.137741,-5.345374,Gibraltar,GIB,GI,Degree Celsius,F1969,-0.31
GI,36.137741,-5.345374,Gibraltar,GIB,GI,Degree Celsius,F1970,-0.048
GI,36.137741,-5.345374,Gibraltar,GIB,GI,Degree Celsius,F1971,-0.81
GI,36.137741,-5.345374,Gibraltar,GIB,GI,Degree Celsius,F1972,-0.865
GI,36.137741,-5.345374,Gibraltar,GIB,GI,Degree Celsius,F1973,-0.157
GI,36.137741,-5.345374,Gibraltar,GIB,GI,Degree Celsius,F1974,-0.369
GI,36.137741,-5.345374,Gibraltar,GIB,GI,Degree Celsius,F1975,-0.177
GI,36.137741,-5.345374,Gibraltar,GIB,GI,Degree Celsius,F1976,-0.469
GI,36.137741,-5.345374,Gibraltar,GIB,GI,Degree Celsius,F1977,-0.144
GI,36.137741,-5.345374,Gibraltar,GIB,GI,Degree Celsius,F1978,0.213
GI,36.137741,-5.345374,Gibraltar,GIB,GI,Degree Celsius,F1979,0.396
GI,36.137741,-5.345374,Gibraltar,GIB,GI,Degree Celsius,F1980,0.312
GI,36.137741,-5.345374,Gibraltar,GIB,GI,Degree Celsius,F1981,0.358
GI,36.137741,-5.345374,Gibraltar,GIB,GI,Degree Celsius,F1982,0.481
GI,36.137741,-5.345374,Gibraltar,GIB,GI,Degree Celsius,F1983,0.382
GI,36.137741,-5.345374,Gibraltar,GIB,GI,Degree Celsius,F1984,-0.15
GI,36.137741,-5.345374,Gibraltar,GIB,GI,Degree Celsius,F1985,0.592
GI,36.137741,-5.345374,Gibraltar,GIB,GI,Degree Celsius,F1986,0.227
GI,36.137741,-5.345374,Gibraltar,GIB,GI,Degree Celsius,F1987,0.497
GI,36.137741,-5.345374,Gibraltar,GIB,GI,Degree Celsius,F1988,0.782
GI,36.137741,-5.345374,Gibraltar,GIB,GI,Degree Celsius,F1989,0.908
GI,36.137741,-5.345374,Gibraltar,GIB,GI,Degree Celsius,F1990,1.202
GI,36.137741,-5.345374,Gibraltar,GIB,GI,Degree Celsius,F1991,0.111
GI,36.137741,-5.345374,Gibraltar,GIB,GI,Degree Celsius,F1992,0.176
GI,36.137741,-5.345374,Gibraltar,GIB,GI,Degree Celsius,F1993,-0.128
GI,36.137741,-5.345374,Gibraltar,GIB,GI,Degree Celsius,F1994,0.736
GI,36.137741,-5.345374,Gibraltar,GIB,GI,Degree Celsius,F1995,1.315
GI,36.137741,-5.345374,Gibraltar,GIB,GI,Degree Celsius,F1996,0.747
GI,36.137741,-5.345374,Gibraltar,GIB,GI,Degree Celsius,F1997,1.47
GI,36.137741,-5.345374,Gibraltar,GIB,GI,Degree Celsius,F1998,1.109
GI,36.137741,-5.345374,Gibraltar,GIB,GI,Degree Celsius,F1999,0.715
GI,36.137741,-5.345374,Gibraltar,GIB,GI,Degree Celsius,F2000,0.829
GI,36.137741,-5.345374,Gibraltar,GIB,GI,Degree Celsius,F2001,1.28
GI,36.137741,-5.345374,Gibraltar,GIB,GI,Degree Celsius,F2002,0.862
GI,36.137741,-5.345374,Gibraltar,GIB,GI,Degree Celsius,F2003,1.4
GI,36.137741,-5.345374,Gibraltar,GIB,GI,Degree Celsius,F2004,1.027
GI,36.137741,-5.345374,Gibraltar,GIB,GI,Degree Celsius,F2005,0.841
GI,36.137741,-5.345374,Gibraltar,GIB,GI,Degree Celsius,F2006,1.425
GI,36.137741,-5.345374,Gibraltar,GIB,GI,Degree Celsius,F2007,0.83
GI,36.137741,-5.345374,Gibraltar,GIB,GI,Degree Celsius,F2008,0.982
GI,36.137741,-5.345374,Gibraltar,GIB,GI,Degree Celsius,F2009,1.283
GI,36.137741,-5.345374,Gibraltar,GIB,GI,Degree Celsius,F2010,1.318
GI,36.137741,-5.345374,Gibraltar,GIB,GI,Degree Celsius,F2011,1.618
GI,36.137741,-5.345374,Gibraltar,GIB,GI,Degree Celsius,F2012,0.924
GI,36.137741,-5.345374,Gibraltar,GIB,GI,Degree Celsius,F2013,0.869
GI,36.137741,-5.345374,Gibraltar,GIB,GI,Degree Celsius,F2014,1.417
GI,36.137741,-5.345374,Gibraltar,GIB,GI,Degree Celsius,F2015,1.382
GI,36.137741,-5.345374,Gibraltar,GIB,GI,Degree Celsius,F2016,1.726
GI,36.137741,-5.345374,Gibraltar,GIB,GI,Degree Celsius,F2017,2.005
GI,36.137741,-5.345374,Gibraltar,GIB,GI,Degree Celsius,F2018,0.739
GI,36.137741,-5.345374,Gibraltar,GIB,GI,Degree Celsius,F2019,1.3
GI,36.137741,-5.345374,Gibraltar,GIB,GI,Degree Celsius,F2020,1.923
GI,36.137741,-5.345374,Gibraltar,GIB,GI,Degree Celsius,F2021,1.504
GI,36.137741,-5.345374,Gibraltar,GIB,GI,Degree Celsius,F2022,2.228
GL,71.706936,-42.604303,Greenland,GRL,GL,Degree Celsius,F1961,-0.295
GL,71.706936,-42.604303,Greenland,GRL,GL,Degree Celsius,F1962,0.842
GL,71.706936,-42.604303,Greenland,GRL,GL,Degree Celsius,F1963,0.308
GL,71.706936,-42.604303,Greenland,GRL,GL,Degree Celsius,F1964,0.257
GL,71.706936,-42.604303,Greenland,GRL,GL,Degree Celsius,F1965,0.8
GL,71.706936,-42.604303,Greenland,GRL,GL,Degree Celsius,F1966,-0.212
GL,71.706936,-42.604303,Greenland,GRL,GL,Degree Celsius,F1967,-0.371
GL,71.706936,-42.604303,Greenland,GRL,GL,Degree Celsius,F1968,-0.26
GL,71.706936,-42.604303,Greenland,GRL,GL,Degree Celsius,F1969,-0.252
GL,71.706936,-42.604303,Greenland,GRL,GL,Degree Celsius,F1970,-0.224
GL,71.706936,-42.604303,Greenland,GRL,GL,Degree Celsius,F1971,-0.784
GL,71.706936,-42.604303,Greenland,GRL,GL,Degree Celsius,F1972,-0.841
GL,71.706936,-42.604303,Greenland,GRL,GL,Degree Celsius,F1973,-0.987
GL,71.706936,-42.604303,Greenland,GRL,GL,Degree Celsius,F1974,0.306
GL,71.706936,-42.604303,Greenland,GRL,GL,Degree Celsius,F1975,-1.093
GL,71.706936,-42.604303,Greenland,GRL,GL,Degree Celsius,F1976,-0.259
GL,71.706936,-42.604303,Greenland,GRL,GL,Degree Celsius,F1977,0.76
GL,71.706936,-42.604303,Greenland,GRL,GL,Degree Celsius,F1978,-0.682
GL,71.706936,-42.604303,Greenland,GRL,GL,Degree Celsius,F1979,0.498
GL,71.706936,-42.604303,Greenland,GRL,GL,Degree Celsius,F1980,0.919
GL,71.706936,-42.604303,Greenland,GRL,GL,Degree Celsius,F1981,-0.36
GL,71.706936,-42.604303,Greenland,GRL,GL,Degree Celsius,F1982,-0.642
GL,71.706936,-42.604303,Greenland,GRL,GL,Degree Celsius,F1983,-2.062
GL,71.706936,-42.604303,Greenland,GRL,GL,Degree Celsius,F1984,-1.455
GL,71.706936,-42.604303,Greenland,GRL,GL,Degree Celsius,F1985,0.891
GL,71.706936,-42.604303,Greenland,GRL,GL,Degree Celsius,F1986,0.381
GL,71.706936,-42.604303,Greenland,GRL,GL,Degree Celsius,F1987,-0.121
GL,71.706936,-42.604303,Greenland,GRL,GL,Degree Celsius,F1988,0.513
GL,71.706936,-42.604303,Greenland,GRL,GL,Degree Celsius,F1989,-1.537
GL,71.706936,-42.604303,Greenland,GRL,GL,Degree Celsius,F1990,-0.348
GL,71.706936,-42.604303,Greenland,GRL,GL,Degree Celsius,F1991,-0.291
GL,71.706936,-42.604303,Greenland,GRL,GL,Degree Celsius,F1992,-1.228
GL,71.706936,-42.604303,Greenland,GRL,GL,Degree Celsius,F1993,-1.355
GL,71.706936,-42.604303,Greenland,GRL,GL,Degree Celsius,F1994,-0.425
GL,71.706936,-42.604303,Greenland,GRL,GL,Degree Celsius,F1995,-0.328
GL,71.706936,-42.604303,Greenland,GRL,GL,Degree Celsius,F1996,0.667
GL,71.706936,-42.604303,Greenland,GRL,GL,Degree Celsius,F1997,0.391
GL,71.706936,-42.604303,Greenland,GRL,GL,Degree Celsius,F1998,1.269
GL,71.706936,-42.604303,Greenland,GRL,GL,Degree Celsius,F1999,0.522
GL,71.706936,-42.604303,Greenland,GRL,GL,Degree Celsius,F2000,0.839
GL,71.706936,-42.604303,Greenland,GRL,GL,Degree Celsius,F2001,0.831
GL,71.706936,-42.604303,Greenland,GRL,GL,Degree Celsius,F2002,1.186
GL,71.706936,-42.604303,Greenland,GRL,GL,Degree Celsius,F2003,2.328
GL,71.706936,-42.604303,Greenland,GRL,GL,Degree Celsius,F2004,1.469
GL,71.706936,-42.604303,Greenland,GRL,GL,Degree Celsius,F2005,1.878
GL,71.706936,-42.604303,Greenland,GRL,GL,Degree Celsius,F2006,1.717
GL,71.706936,-42.604303,Greenland,GRL,GL,Degree Celsius,F2007,1.363
GL,71.706936,-42.604303,Greenland,GRL,GL,Degree Celsius,F2008,0.959
GL,71.706936,-42.604303,Greenland,GRL,GL,Degree Celsius,F2009,0.851
GL,71.706936,-42.604303,Greenland,GRL,GL,Degree Celsius,F2010,3.058
GL,71.706936,-42.604303,Greenland,GRL,GL,Degree Celsius,F2011,1.684
GL,71.706936,-42.604303,Greenland,GRL,GL,Degree Celsius,F2012,1.625
GL,71.706936,-42.604303,Greenland,GRL,GL,Degree Celsius,F2013,1.381
GL,71.706936,-42.604303,Greenland,GRL,GL,Degree Celsius,F2014,1.447
GL,71.706936,-42.604303,Greenland,GRL,GL,Degree Celsius,F2015,0.205
GL,71.706936,-42.604303,Greenland,GRL,GL,Degree Celsius,F2016,2.381
GL,71.706936,-42.604303,Greenland,GRL,GL,Degree Celsius,F2017,1.21
GL,71.706936,-42.604303,Greenland,GRL,GL,Degree Celsius,F2018,0.934
GL,71.706936,-42.604303,Greenland,GRL,GL,Degree Celsius,F2019,2.206
GL,71.706936,-42.604303,Greenland,GRL,GL,Degree Celsius,F2020,1.274
GL,71.706936,-42.604303,Greenland,GRL,GL,Degree Celsius,F2021,2.482
GL,71.706936,-42.604303,Greenland,GRL,GL,Degree Celsius,F2022,1.413
GN,9.945587,-9.696645,Guinea,GIN,GN,Degree Celsius,F1961,-0.145
GN,9.945587,-9.696645,Guinea,GIN,GN,Degree Celsius,F1962,-0.137
GN,9.945587,-9.696645,Guinea,GIN,GN,Degree Celsius,F1963,0.16
GN,9.945587,-9.696645,Guinea,GIN,GN,Degree Celsius,F1964,-0.18
GN,9.945587,-9.696645,Guinea,GIN,GN,Degree Celsius,F1965,-0.095
GN,9.945587,-9.696645,Guinea,GIN,GN,Degree Celsius,F1966,-0.003
GN,9.945587,-9.696645,Guinea,GIN,GN,Degree Celsius,F1967,-0.237
GN,9.945587,-9.696645,Guinea,GIN,GN,Degree Celsius,F1968,-0.151
GN,9.945587,-9.696645,Guinea,GIN,GN,Degree Celsius,F1969,0.459
GN,9.945587,-9.696645,Guinea,GIN,GN,Degree Celsius,F1970,0.345
GN,9.945587,-9.696645,Guinea,GIN,GN,Degree Celsius,F1971,-0.131
GN,9.945587,-9.696645,Guinea,GIN,GN,Degree Celsius,F1972,0.203
GN,9.945587,-9.696645,Guinea,GIN,GN,Degree Celsius,F1973,0.579
GN,9.945587,-9.696645,Guinea,GIN,GN,Degree Celsius,F1974,-0.063
GN,9.945587,-9.696645,Guinea,GIN,GN,Degree Celsius,F1975,-0.248
GN,9.945587,-9.696645,Guinea,GIN,GN,Degree Celsius,F1976,-0.242
GN,9.945587,-9.696645,Guinea,GIN,GN,Degree Celsius,F1977,0.203
GN,9.945587,-9.696645,Guinea,GIN,GN,Degree Celsius,F1978,0.192
GN,9.945587,-9.696645,Guinea,GIN,GN,Degree Celsius,F1979,0.491
GN,9.945587,-9.696645,Guinea,GIN,GN,Degree Celsius,F1980,0.636
GN,9.945587,-9.696645,Guinea,GIN,GN,Degree Celsius,F1981,0.337
GN,9.945587,-9.696645,Guinea,GIN,GN,Degree Celsius,F1982,0.215
GN,9.945587,-9.696645,Guinea,GIN,GN,Degree Celsius,F1983,0.635
GN,9.945587,-9.696645,Guinea,GIN,GN,Degree Celsius,F1984,0.38
GN,9.945587,-9.696645,Guinea,GIN,GN,Degree Celsius,F1985,0.382
GN,9.945587,-9.696645,Guinea,GIN,GN,Degree Celsius,F1986,0.077
GN,9.945587,-9.696645,Guinea,GIN,GN,Degree Celsius,F1987,0.81
GN,9.945587,-9.696645,Guinea,GIN,GN,Degree Celsius,F1988,0.61
GN,9.945587,-9.696645,Guinea,GIN,GN,Degree Celsius,F1989,0.116
GN,9.945587,-9.696645,Guinea,GIN,GN,Degree Celsius,F1990,0.653
GN,9.945587,-9.696645,Guinea,GIN,GN,Degree Celsius,F1991,0.679
GN,9.945587,-9.696645,Guinea,GIN,GN,Degree Celsius,F1992,0.33
GN,9.945587,-9.696645,Guinea,GIN,GN,Degree Celsius,F1993,0.702
GN,9.945587,-9.696645,Guinea,GIN,GN,Degree Celsius,F1994,0.471
GN,9.945587,-9.696645,Guinea,GIN,GN,Degree Celsius,F1995,0.486
GN,9.945587,-9.696645,Guinea,GIN,GN,Degree Celsius,F1996,0.791
GN,9.945587,-9.696645,Guinea,GIN,GN,Degree Celsius,F1997,0.785
GN,9.945587,-9.696645,Guinea,GIN,GN,Degree Celsius,F1998,1.194
GN,9.945587,-9.696645,Guinea,GIN,GN,Degree Celsius,F1999,0.512
GN,9.945587,-9.696645,Guinea,GIN,GN,Degree Celsius,F2000,0.651
GN,9.945587,-9.696645,Guinea,GIN,GN,Degree Celsius,F2001,0.792
GN,9.945587,-9.696645,Guinea,GIN,GN,Degree Celsius,F2002,1.13
