country_code,latitude,longitude,Country,ISO3,ISO2,Unit,Year,Temp(C),Carbon stocks in forests,Forest area,Index of carbon stocks in forests,Index of forest extent,Land area,Share of forest area
CO,4.570868,-74.297333,Colombia,COL,CO,Degree Celsius,F2019,1.397,6697.8412,59341.2,91.98244783,91.9824486,110950,53.48463272
CO,4.570868,-74.297333,Colombia,COL,CO,Degree Celsius,F2020,1.583,6675.3474,59141.91,91.67353713,91.67353705,110950,53.30501127
CR,9.748917,-83.753428,Costa Rica,CRI,CR,Degree Celsius,F1992,0.498,359.2731,2897.364,100,100,5106,56.74430082
CR,9.748917,-83.753428,Costa Rica,CRI,CR,Degree Celsius,F1993,0.308,358.6509,2892.346,99.82681698,99.82680809,5106,56.64602429
CR,9.748917,-83.753428,Costa Rica,CRI,CR,Degree Celsius,F1994,0.514,358.0287,2887.328,99.65363396,99.65361618,5106,56.54774775
CR,9.748917,-83.753428,Costa Rica,CRI,CR,Degree Celsius,F1995,0.633,357.4064,2882.31,99.48042311,99.48042428,5106,56.44947121
CR,9.748917,-83.753428,Costa Rica,CRI,CR,Degree Celsius,F1996,-0.021,356.7842,2877.292,99.30724009,99.30723237,5106,56.35119467
CR,9.748917,-83.753428,Costa Rica,CRI,CR,Degree Celsius,F1997,0.862,356.162,2872.274,99.13405707,99.13404046,5106,56.25291814
CR,9.748917,-83.753428,Costa Rica,CRI,CR,Degree Celsius,F1998,1.139,355.5397,2867.256,98.96084622,98.96084855,5106,56.1546416
CR,9.748917,-83.753428,Costa Rica,CRI,CR,Degree Celsius,F1999,-0.174,354.9175,2862.238,98.7876632,98.78765664,5106,56.05636506
CR,9.748917,-83.753428,Costa Rica,CRI,CR,Degree Celsius,F2000,-0.017,354.2953,2857.22,98.61448018,98.61446473,5106,55.95808852
CR,9.748917,-83.753428,Costa Rica,CRI,CR,Degree Celsius,F2001,0.608,354.4686,2858.618,98.66271647,98.66271549,5106,55.98546808
CR,9.748917,-83.753428,Costa Rica,CRI,CR,Degree Celsius,F2002,0.894,354.642,2860.016,98.71098059,98.71096624,5106,56.01284763
CR,9.748917,-83.753428,Costa Rica,CRI,CR,Degree Celsius,F2003,0.864,354.8153,2861.414,98.75921687,98.759217,5106,56.04022718
CR,9.748917,-83.753428,Costa Rica,CRI,CR,Degree Celsius,F2004,0.796,354.9887,2862.812,98.80748099,98.80746775,5106,56.06760674
CR,9.748917,-83.753428,Costa Rica,CRI,CR,Degree Celsius,F2005,0.584,355.162,2864.21,98.85571728,98.85571851,5106,56.09498629
CR,9.748917,-83.753428,Costa Rica,CRI,CR,Degree Celsius,F2006,0.775,355.3354,2865.608,98.9039814,98.90396926,5106,56.12236584
CR,9.748917,-83.753428,Costa Rica,CRI,CR,Degree Celsius,F2007,0.75,355.5087,2867.006,98.95221769,98.95222002,5106,56.1497454
CR,9.748917,-83.753428,Costa Rica,CRI,CR,Degree Celsius,F2008,0.349,355.6821,2868.404,99.00048181,99.00047077,5106,56.17712495
CR,9.748917,-83.753428,Costa Rica,CRI,CR,Degree Celsius,F2009,1.052,355.8554,2869.802,99.04871809,99.04872153,5106,56.2045045
CR,9.748917,-83.753428,Costa Rica,CRI,CR,Degree Celsius,F2010,0.989,356.0288,2871.2,99.09698221,99.09697228,5106,56.23188406
CR,9.748917,-83.753428,Costa Rica,CRI,CR,Degree Celsius,F2011,0.564,358.0582,2887.566,99.66184499,99.66183055,5106,56.55240893
CR,9.748917,-83.753428,Costa Rica,CRI,CR,Degree Celsius,F2012,,360.0876,2903.932,100.2267078,100.2266888,5106,56.8729338
CR,9.748917,-83.753428,Costa Rica,CRI,CR,Degree Celsius,F2013,,362.117,2920.298,100.7915705,100.7915471,5106,57.19345868
CR,9.748917,-83.753428,Costa Rica,CRI,CR,Degree Celsius,F2014,,364.1463,2936.664,101.3564055,101.3564053,5106,57.51398355
CR,9.748917,-83.753428,Costa Rica,CRI,CR,Degree Celsius,F2015,,366.1757,2953.03,101.9212682,101.9212636,5106,57.83450842
CR,9.748917,-83.753428,Costa Rica,CRI,CR,Degree Celsius,F2016,,368.2056,2969.4,102.4862702,102.4862599,5106,58.15511163
CR,9.748917,-83.753428,Costa Rica,CRI,CR,Degree Celsius,F2017,,370.2355,2985.77,103.0512721,103.0512562,5106,58.47571485
CR,9.748917,-83.753428,Costa Rica,CRI,CR,Degree Celsius,F2018,,372.2641,3002.13,103.6159122,103.6159074,5106,58.79612221
CR,9.748917,-83.753428,Costa Rica,CRI,CR,Degree Celsius,F2019,,374.294,3018.5,104.1809142,104.1809037,5106,59.11672542
CR,9.748917,-83.753428,Costa Rica,CRI,CR,Degree Celsius,F2020,,376.3239,3034.87,104.7459161,104.7459001,5106,59.43732863
CU,21.521757,-77.781167,Cuba,CUB,CU,Degree Celsius,F1992,0.608,141.5474,2133.4,100,100,10740,19.86405959
CU,21.521757,-77.781167,Cuba,CUB,CU,Degree Celsius,F1993,0.639,144.4998,2171.1,102.0858031,101.7671323,10740,20.2150838
CU,21.521757,-77.781167,Cuba,CUB,CU,Degree Celsius,F1994,1.016,147.4521,2208.8,104.1715355,103.5342646,10740,20.56610801
CU,21.521757,-77.781167,Cuba,CUB,CU,Degree Celsius,F1995,1.222,150.4044,2246.5,106.2572679,105.3013968,10740,20.91713222
CU,21.521757,-77.781167,Cuba,CUB,CU,Degree Celsius,F1996,0.627,153.3567,2284.2,108.3430003,107.0685291,10740,21.26815642
CU,21.521757,-77.781167,Cuba,CUB,CU,Degree Celsius,F1997,1.031,156.3091,2321.9,110.4288034,108.8356614,10740,21.61918063
CU,21.521757,-77.781167,Cuba,CUB,CU,Degree Celsius,F1998,1.191,159.2614,2359.6,112.5145358,110.6027937,10740,21.97020484
CU,21.521757,-77.781167,Cuba,CUB,CU,Degree Celsius,F1999,0.806,162.2137,2397.3,114.6002682,112.3699259,10740,22.32122905
CU,21.521757,-77.781167,Cuba,CUB,CU,Degree Celsius,F2000,0.508,165.1661,2435,116.6860712,114.1370582,10740,22.67225326
CU,21.521757,-77.781167,Cuba,CUB,CU,Degree Celsius,F2001,0.535,167.9625,2484.7,118.6616639,116.4666729,10740,23.13500931
CU,21.521757,-77.781167,Cuba,CUB,CU,Degree Celsius,F2002,0.945,170.759,2534.4,120.6373271,118.7962876,10639,23.82178776
CU,21.521757,-77.781167,Cuba,CUB,CU,Degree Celsius,F2003,1.089,173.5555,2584.1,122.6129904,121.1259023,10640,24.28665414
CU,21.521757,-77.781167,Cuba,CUB,CU,Degree Celsius,F2004,0.872,176.352,2633.8,124.5886537,123.455517,10641,24.75143314
CU,21.521757,-77.781167,Cuba,CUB,CU,Degree Celsius,F2005,0.787,179.1484,2683.5,126.5642463,125.7851317,10644,25.2113867
CU,21.521757,-77.781167,Cuba,CUB,CU,Degree Celsius,F2006,0.914,181.9449,2733.2,128.5399096,128.1147464,10643,25.68072912
CU,21.521757,-77.781167,Cuba,CUB,CU,Degree Celsius,F2007,0.902,184.7414,2782.9,130.5155729,130.4443611,10644,26.14524615
CU,21.521757,-77.781167,Cuba,CUB,CU,Degree Celsius,F2008,0.642,187.5379,2832.6,132.4912362,132.7739758,10644,26.61217587
CU,21.521757,-77.781167,Cuba,CUB,CU,Degree Celsius,F2009,0.93,190.3344,2882.3,134.4668994,135.1035905,10644,27.0791056
CU,21.521757,-77.781167,Cuba,CUB,CU,Degree Celsius,F2010,0.957,193.1308,2932,136.4424921,137.4332052,10644,27.54603533
CU,21.521757,-77.781167,Cuba,CUB,CU,Degree Celsius,F2011,0.538,196.5972,2982.4,138.8914244,139.7956314,10686.3,27.90863068
CU,21.521757,-77.781167,Cuba,CUB,CU,Degree Celsius,F2012,0.611,200.0635,3032.8,141.340286,142.1580576,10664.9,28.43720991
CU,21.521757,-77.781167,Cuba,CUB,CU,Degree Celsius,F2013,0.885,203.5298,3083.2,143.7891477,144.5204837,10422,29.58357321
CU,21.521757,-77.781167,Cuba,CUB,CU,Degree Celsius,F2014,1.144,206.9961,3133.6,146.2380093,146.8829099,10402,30.12497597
CU,21.521757,-77.781167,Cuba,CUB,CU,Degree Celsius,F2015,1.439,210.4624,3184,148.686871,149.2453361,10410,30.58597502
CU,21.521757,-77.781167,Cuba,CUB,CU,Degree Celsius,F2016,1.37,214.3921,3241,151.4631141,151.9171276,10404,31.1514802
CU,21.521757,-77.781167,Cuba,CUB,CU,Degree Celsius,F2017,1.275,214.6204,3242,151.6244029,151.9640011,10380,31.23314066
CU,21.521757,-77.781167,Cuba,CUB,CU,Degree Celsius,F2018,1.177,214.6204,3242,151.6244029,151.9640011,10380,31.23314066
CU,21.521757,-77.781167,Cuba,CUB,CU,Degree Celsius,F2019,1.634,214.6204,3242,151.6244029,151.9640011,10380,31.23314066
CU,21.521757,-77.781167,Cuba,CUB,CU,Degree Celsius,F2020,1.722,214.6204,3242,151.6244029,151.9640011,10380,31.23314066
CY,35.126413,33.429859,Cyprus,CYP,CY,Degree Celsius,F1992,-0.928,2.7107,163.21,100,100,924,17.66341991
CY,35.126413,33.429859,Cyprus,CYP,CY,Degree Celsius,F1993,-0.421,2.7297,164.26,100.700926,100.6433429,924,17.77705628
CY,35.126413,33.429859,Cyprus,CYP,CY,Degree Celsius,F1994,1.047,2.7487,165.31,101.4018519,101.2866859,924,17.89069264
CY,35.126413,33.429859,Cyprus,CYP,CY,Degree Celsius,F1995,0.058,2.7676,166.36,102.0990888,101.9300288,924,18.004329
CY,35.126413,33.429859,Cyprus,CYP,CY,Degree Celsius,F1996,0.253,2.7866,167.41,102.8000148,102.5733717,924,18.11796537
CY,35.126413,33.429859,Cyprus,CYP,CY,Degree Celsius,F1997,0.008,2.8056,168.46,103.5009407,103.2167147,924,18.23160173
CY,35.126413,33.429859,Cyprus,CYP,CY,Degree Celsius,F1998,0.961,2.8245,169.51,104.1981776,103.8600576,924,18.3452381
CY,35.126413,33.429859,Cyprus,CYP,CY,Degree Celsius,F1999,1.079,2.8435,170.56,104.8991036,104.5034005,924,18.45887446
CY,35.126413,33.429859,Cyprus,CYP,CY,Degree Celsius,F2000,0.618,2.8625,171.61,105.6000295,105.1467435,924,18.57251082
CY,35.126413,33.429859,Cyprus,CYP,CY,Degree Celsius,F2001,1.161,2.9343,171.733,108.2487918,105.2221065,924,18.58582251
CY,35.126413,33.429859,Cyprus,CYP,CY,Degree Celsius,F2002,0.836,3.0062,171.856,110.9012432,105.2974695,924,18.5991342
CY,35.126413,33.429859,Cyprus,CYP,CY,Degree Celsius,F2003,0.585,3.0781,171.979,113.5536946,105.3728325,924,18.61244589
CY,35.126413,33.429859,Cyprus,CYP,CY,Degree Celsius,F2004,0.614,3.15,172.102,116.206146,105.4481956,924,18.62575758
CY,35.126413,33.429859,Cyprus,CYP,CY,Degree Celsius,F2005,0.335,3.2218,172.225,118.8549083,105.5235586,924,18.63906926
CY,35.126413,33.429859,Cyprus,CYP,CY,Degree Celsius,F2006,0.622,3.2937,172.348,121.5073597,105.5989216,924,18.65238095
CY,35.126413,33.429859,Cyprus,CYP,CY,Degree Celsius,F2007,0.814,3.3656,172.471,124.1598111,105.6742847,924,18.66569264
CY,35.126413,33.429859,Cyprus,CYP,CY,Degree Celsius,F2008,1.031,3.4375,172.594,126.8122625,105.7496477,924,18.67900433
CY,35.126413,33.429859,Cyprus,CYP,CY,Degree Celsius,F2009,0.983,3.5094,172.717,129.4647139,105.8250107,924,18.69231602
CY,35.126413,33.429859,Cyprus,CYP,CY,Degree Celsius,F2010,2.03,3.5812,172.84,132.1134762,105.9003738,924,18.70562771
CY,35.126413,33.429859,Cyprus,CYP,CY,Degree Celsius,F2011,0.715,3.6678,172.814,135.308223,105.8844434,924,18.70281385
CY,35.126413,33.429859,Cyprus,CYP,CY,Degree Celsius,F2012,0.97,3.7543,172.788,138.4992806,105.868513,924,18.7
CY,35.126413,33.429859,Cyprus,CYP,CY,Degree Celsius,F2013,1.238,3.8408,172.762,141.6903383,105.8525826,924,18.69718615
CY,35.126413,33.429859,Cyprus,CYP,CY,Degree Celsius,F2014,1.048,3.9273,172.736,144.8813959,105.8366522,924,18.69437229
CY,35.126413,33.429859,Cyprus,CYP,CY,Degree Celsius,F2015,1.139,4.0138,172.71,148.0724536,105.8207218,924,18.69155844
CY,35.126413,33.429859,Cyprus,CYP,CY,Degree Celsius,F2016,1.493,4.0805,172.61,150.5330726,105.759451,924,18.68073593
CY,35.126413,33.429859,Cyprus,CYP,CY,Degree Celsius,F2017,0.776,4.1473,172.59,152.9973808,105.7471969,924,18.67857143
CY,35.126413,33.429859,Cyprus,CYP,CY,Degree Celsius,F2018,2.119,4.2176,172.57,155.5908068,105.7349427,924,18.67640693
CY,35.126413,33.429859,Cyprus,CYP,CY,Degree Celsius,F2019,1.524,4.2827,172.55,157.9924005,105.7226886,924,18.67424242
CY,35.126413,33.429859,Cyprus,CYP,CY,Degree Celsius,F2020,1.668,4.3529,172.53,160.5821375,105.7104344,924,18.67207792
DE,51.165691,10.451526,Germany,DEU,DE,Degree Celsius,F1992,1.228,904.8522,11310.8,100,100,34913,32.39710137
DE,51.165691,10.451526,Germany,DEU,DE,Degree Celsius,F1993,0.31,921.5503,11316.2,101.8453953,100.047742,34912,32.41349679
DE,51.165691,10.451526,Germany,DEU,DE,Degree Celsius,F1994,1.625,938.2483,11321.6,103.6907796,100.095484,34911,32.42989316
DE,51.165691,10.451526,Germany,DEU,DE,Degree Celsius,F1995,1.307,954.9464,11327,105.5361749,100.1432259,34910,32.44629046
DE,51.165691,10.451526,Germany,DEU,DE,Degree Celsius,F1996,-0.699,971.6445,11332.4,107.3815702,100.1909679,34909,32.4626887
DE,51.165691,10.451526,Germany,DEU,DE,Degree Celsius,F1997,0.558,988.3426,11337.8,109.2269655,100.2387099,34905,32.48187939
DE,51.165691,10.451526,Germany,DEU,DE,Degree Celsius,F1998,1.153,1005.0407,11343.2,111.0723608,100.2864519,34902,32.50014326
DE,51.165691,10.451526,Germany,DEU,DE,Degree Celsius,F1999,1.367,1021.7388,11348.6,112.9177561,100.3341939,34898,32.51934208
DE,51.165691,10.451526,Germany,DEU,DE,Degree Celsius,F2000,1.764,1038.4368,11354,114.7631403,100.3819358,34895,32.53761284
DE,51.165691,10.451526,Germany,DEU,DE,Degree Celsius,F2001,1.292,1046.1275,11359.5,115.6130802,100.4305619,34890,32.55803955
DE,51.165691,10.451526,Germany,DEU,DE,Degree Celsius,F2002,1.491,1053.8182,11365,116.4630201,100.479188,34886,32.57753827
DE,51.165691,10.451526,Germany,DEU,DE,Degree Celsius,F2003,1.258,1061.5089,11370.5,117.3129601,100.5278141,34881,32.59797598
DE,51.165691,10.451526,Germany,DEU,DE,Degree Celsius,F2004,0.998,1069.1996,11376,118.1629,100.5764402,34877,32.6174843
DE,51.165691,10.451526,Germany,DEU,DE,Degree Celsius,F2005,1.025,1076.8903,11381.5,119.0128399,100.6250663,34876,32.6341897
DE,51.165691,10.451526,Germany,DEU,DE,Degree Celsius,F2006,1.254,1084.581,11387,119.8627798,100.6736924,34872,32.65370498
DE,51.165691,10.451526,Germany,DEU,DE,Degree Celsius,F2007,2.088,1092.2717,11392.5,120.7127197,100.7223185,34867,32.67416181
DE,51.165691,10.451526,Germany,DEU,DE,Degree Celsius,F2008,1.542,1099.9624,11398,121.5626596,100.7709446,34863,32.69368672
DE,51.165691,10.451526,Germany,DEU,DE,Degree Celsius,F2009,1.282,1107.6531,11403.5,122.4125995,100.8195707,34861,32.71133932
DE,51.165691,10.451526,Germany,DEU,DE,Degree Celsius,F2010,0.196,1115.3438,11409,123.2625395,100.8681968,34857,32.73087185
DE,51.165691,10.451526,Germany,DEU,DE,Degree Celsius,F2011,1.121,1125.9992,11411,124.440124,100.885879,34856,32.73754877
DE,51.165691,10.451526,Germany,DEU,DE,Degree Celsius,F2012,1.349,1136.6545,11413,125.6176976,100.9035612,34854,32.74516555
DE,51.165691,10.451526,Germany,DEU,DE,Degree Celsius,F2013,0.583,1147.3098,11415,126.7952711,100.9212434,34888,32.71898647
DE,51.165691,10.451526,Germany,DEU,DE,Degree Celsius,F2014,2.519,1157.9651,11417,127.9728446,100.9389256,34890,32.72284322
DE,51.165691,10.451526,Germany,DEU,DE,Degree Celsius,F2015,1.674,1168.6205,11419,129.1504292,100.9566078,34886,32.73232815
DE,51.165691,10.451526,Germany,DEU,DE,Degree Celsius,F2016,1.988,1179.3543,11419,130.3366782,100.9566078,34936,32.68548202
DE,51.165691,10.451526,Germany,DEU,DE,Degree Celsius,F2017,1.653,1189.974,11419,131.5103174,100.9566078,34937,32.68454647
DE,51.165691,10.451526,Germany,DEU,DE,Degree Celsius,F2018,2.393,1200.5937,11419,132.6839566,100.9566078,34938,32.68361097
DE,51.165691,10.451526,Germany,DEU,DE,Degree Celsius,F2019,2.332,1211.3275,11419,133.8702055,100.9566078,34939,32.68267552
DE,51.165691,10.451526,Germany,DEU,DE,Degree Celsius,F2020,2.516,1221.9472,11419,135.0438447,100.9566078,34939,32.68267552
DJ,11.825138,42.590275,Djibouti,DJI,DJ,Degree Celsius,F1992,0.434,0.3018,5.6,100,100,2318,0.241587575
DJ,11.825138,42.590275,Djibouti,DJI,DJ,Degree Celsius,F1993,0.303,0.3018,5.6,100,100,2318,0.241587575
DJ,11.825138,42.590275,Djibouti,DJI,DJ,Degree Celsius,F1994,0.275,0.3018,5.6,100,100,2318,0.241587575
DJ,11.825138,42.590275,Djibouti,DJI,DJ,Degree Celsius,F1995,0.659,0.3018,5.6,100,100,2318,0.241587575
DJ,11.825138,42.590275,Djibouti,DJI,DJ,Degree Celsius,F1996,0.775,0.3018,5.6,100,100,2318,0.241587575
DJ,11.825138,42.590275,Djibouti,DJI,DJ,Degree Celsius,F1997,0.663,0.3018,5.6,100,100,2318,0.241587575
DJ,11.825138,42.590275,Djibouti,DJI,DJ,Degree Celsius,F1998,1.004,0.3018,5.6,100,100,2318,0.241587575
DJ,11.825138,42.590275,Djibouti,DJI,DJ,Degree Celsius,F1999,0.409,0.3018,5.6,100,100,2318,0.241587575
DJ,11.825138,42.590275,Djibouti,DJI,DJ,Degree Celsius,F2000,0.834,0.3018,5.6,100,100,2318,0.241587575
DJ,11.825138,42.590275,Djibouti,DJI,DJ,Degree Celsius,F2001,0.811,0.3018,5.6,100,100,2318,0.241587575
DJ,11.825138,42.590275,Djibouti,DJI,DJ,Degree Celsius,F2002,1.363,0.3018,5.6,100,100,2318,0.241587575
DJ,11.825138,42.590275,Djibouti,DJI,DJ,Degree Celsius,F2003,1.468,0.3018,5.6,100,100,2318,0.241587575
DJ,11.825138,42.590275,Djibouti,DJI,DJ,Degree Celsius,F2004,0.953,0.3018,5.6,100,100,2318,0.241587575
DJ,11.825138,42.590275,Djibouti,DJI,DJ,Degree Celsius,F2005,1.206,0.3018,5.6,100,100,2318,0.241587575
DJ,11.825138,42.590275,Djibouti,DJI,DJ,Degree Celsius,F2006,0.889,0.3018,5.6,100,100,2318,0.241587575
DJ,11.825138,42.590275,Djibouti,DJI,DJ,Degree Celsius,F2007,0.864,0.3018,5.6,100,100,2318,0.241587575
DJ,11.825138,42.590275,Djibouti,DJI,DJ,Degree Celsius,F2008,0.302,0.3018,5.6,100,100,2318,0.241587575
DJ,11.825138,42.590275,Djibouti,DJI,DJ,Degree Celsius,F2009,1.404,0.3018,5.6,100,100,2318,0.241587575
DJ,11.825138,42.590275,Djibouti,DJI,DJ,Degree Celsius,F2010,1.037,0.3018,5.6,100,100,2318,0.241587575
DJ,11.825138,42.590275,Djibouti,DJI,DJ,Degree Celsius,F2011,0.902,0.3018,5.6,100,100,2318,0.241587575
DJ,11.825138,42.590275,Djibouti,DJI,DJ,Degree Celsius,F2012,,0.3018,5.6,100,100,2318,0.241587575
DJ,11.825138,42.590275,Djibouti,DJI,DJ,Degree Celsius,F2013,1.23,0.3018,5.6,100,100,2318,0.241587575
DJ,11.825138,42.590275,Djibouti,DJI,DJ,Degree Celsius,F2014,1.093,0.3018,5.6,100,100,2318,0.241587575
DJ,11.825138,42.590275,Djibouti,DJI,DJ,Degree Celsius,F2015,1.586,0.3018,5.6,100,100,2318,0.241587575
DJ,11.825138,42.590275,Djibouti,DJI,DJ,Degree Celsius,F2016,1.349,0.3018,5.6,100,100,2318,0.241587575
DJ,11.825138,42.590275,Djibouti,DJI,DJ,Degree Celsius,F2017,1.811,0.3019,5.61,100.0331345,100.1785714,2318,0.242018982
DJ,11.825138,42.590275,Djibouti,DJI,DJ,Degree Celsius,F2018,1.421,0.3019,5.64,100.0331345,100.7142857,2318,0.243313201
DJ,11.825138,42.590275,Djibouti,DJI,DJ,Degree Celsius,F2019,1.465,0.3018,5.7,100,101.7857143,2318,0.245901639
DJ,11.825138,42.590275,Djibouti,DJI,DJ,Degree Celsius,F2020,1.533,0.3018,5.8,100,103.5714286,2318,0.250215703
DK,56.26392,9.501785,Denmark,DNK,DK,Degree Celsius,F1992,1.452,30.9801,539.472,100,100,4000,13.4868
DK,56.26392,9.501785,Denmark,DNK,DK,Degree Celsius,F1993,0.235,31.2045,543.488,100.7243359,100.7444316,4000,13.5872
DK,56.26392,9.501785,Denmark,DNK,DK,Degree Celsius,F1994,0.967,31.429,547.504,101.4489947,101.4888632,4000,13.6876
DK,56.26392,9.501785,Denmark,DNK,DK,Degree Celsius,F1995,1.304,31.6534,551.52,102.1733306,102.2332948,4000,13.788
DK,56.26392,9.501785,Denmark,DNK,DK,Degree Celsius,F1996,-0.753,31.8778,555.536,102.8976666,102.9777264,4000,13.8884
DK,56.26392,9.501785,Denmark,DNK,DK,Degree Celsius,F1997,0.651,32.1022,559.552,103.6220025,103.722158,4000,13.9888
DK,56.26392,9.501785,Denmark,DNK,DK,Degree Celsius,F1998,0.869,32.3267,563.568,104.3466612,104.4665896,4000,14.0892
DK,56.26392,9.501785,Denmark,DNK,DK,Degree Celsius,F1999,1.334,32.5511,567.584,105.0709972,105.2110211,4000,14.1896
DK,56.26392,9.501785,Denmark,DNK,DK,Degree Celsius,F2000,1.719,32.7755,571.6,105.7953331,105.9554527,4000,14.29
DK,56.26392,9.501785,Denmark,DNK,DK,Degree Celsius,F2001,1.044,33.0943,573.089,106.8243808,106.2314634,4000,14.327225
DK,56.26392,9.501785,Denmark,DNK,DK,Degree Celsius,F2002,1.652,33.4131,574.578,107.8534285,106.507474,4000,14.36445
DK,56.26392,9.501785,Denmark,DNK,DK,Degree Celsius,F2003,0.707,33.732,576.067,108.882799,106.7834846,4000,14.401675
DK,56.26392,9.501785,Denmark,DNK,DK,Degree Celsius,F2004,1.032,34.0508,577.556,109.9118466,107.0594952,4000,14.4389
DK,56.26392,9.501785,Denmark,DNK,DK,Degree Celsius,F2005,1.282,34.3696,579.045,110.9408943,107.3355058,4000,14.476125
DK,56.26392,9.501785,Denmark,DNK,DK,Degree Celsius,F2006,1.349,34.6884,580.534,111.969942,107.6115164,4000,14.51335
DK,56.26392,9.501785,Denmark,DNK,DK,Degree Celsius,F2007,2.136,35.0072,582.023,112.9989897,107.8875271,4000,14.550575
DK,56.26392,9.501785,Denmark,DNK,DK,Degree Celsius,F2008,1.853,35.326,583.512,114.0280374,108.1635377,4000,14.5878
DK,56.26392,9.501785,Denmark,DNK,DK,Degree Celsius,F2009,1.32,35.6448,585.001,115.057085,108.4395483,4000,14.625025
DK,56.26392,9.501785,Denmark,DNK,DK,Degree Celsius,F2010,-0.199,35.9636,586.49,116.0861327,108.7155589,4000,14.66225
DK,56.26392,9.501785,Denmark,DNK,DK,Degree Celsius,F2011,0.677,36.8105,594.128,118.819823,110.1313877,4000,14.8532
DK,56.26392,9.501785,Denmark,DNK,DK,Degree Celsius,F2012,1.139,37.6574,601.766,121.5535134,111.5472165,4000,15.04415
DK,56.26392,9.501785,Denmark,DNK,DK,Degree Celsius,F2013,0.397,38.5043,609.404,124.2872037,112.9630453,4000,15.2351
DK,56.26392,9.501785,Denmark,DNK,DK,Degree Celsius,F2014,2.677,39.3512,617.042,127.0208941,114.3788742,4000,15.42605
DK,56.26392,9.501785,Denmark,DNK,DK,Degree Celsius,F2015,1.516,40.1982,624.68,129.7549072,115.794703,4000,15.617
DK,56.26392,9.501785,Denmark,DNK,DK,Degree Celsius,F2016,1.852,40.2843,624.66,130.0328275,115.7909956,4000,15.6165
DK,56.26392,9.501785,Denmark,DNK,DK,Degree Celsius,F2017,1.619,40.4012,625.6,130.4101665,115.9652401,4000,15.64
DK,56.26392,9.501785,Denmark,DNK,DK,Degree Celsius,F2018,2.109,40.4632,626.56,130.610295,116.1431919,4000,15.664
DK,56.26392,9.501785,Denmark,DNK,DK,Degree Celsius,F2019,2.18,40.5239,627.5,130.8062272,116.3174363,4000,15.6875
DK,56.26392,9.501785,Denmark,DNK,DK,Degree Celsius,F2020,2.633,40.5847,628.44,131.0024822,116.4916808,4000,15.711
DM,15.414999,-61.370976,Dominica,DMA,DM,Degree Celsius,F1992,0.433,,49.822,,100,75,66.42933333
DM,15.414999,-61.370976,Dominica,DMA,DM,Degree Celsius,F1993,0.51,,49.578,,99.51025651,75,66.104
DM,15.414999,-61.370976,Dominica,DMA,DM,Degree Celsius,F1994,0.572,,49.334,,99.02051303,75,65.77866667
DM,15.414999,-61.370976,Dominica,DMA,DM,Degree Celsius,F1995,0.695,,49.09,,98.53076954,75,65.45333333
DM,15.414999,-61.370976,Dominica,DMA,DM,Degree Celsius,F1996,0.434,,48.846,,98.04102605,75,65.128
DM,15.414999,-61.370976,Dominica,DMA,DM,Degree Celsius,F1997,0.595,,48.602,,97.55128257,75,64.80266667
DM,15.414999,-61.370976,Dominica,DMA,DM,Degree Celsius,F1998,0.999,,48.358,,97.06153908,75,64.47733333
DM,15.414999,-61.370976,Dominica,DMA,DM,Degree Celsius,F1999,0.486,,48.114,,96.57179559,75,64.152
DM,15.414999,-61.370976,Dominica,DMA,DM,Degree Celsius,F2000,0.282,,47.87,,96.08205211,75,63.82666667
DM,15.414999,-61.370976,Dominica,DMA,DM,Degree Celsius,F2001,0.518,,47.87,,96.08205211,75,63.82666667
DM,15.414999,-61.370976,Dominica,DMA,DM,Degree Celsius,F2002,0.684,,47.87,,96.08205211,75,63.82666667
DM,15.414999,-61.370976,Dominica,DMA,DM,Degree Celsius,F2003,0.782,,47.87,,96.08205211,75,63.82666667
DM,15.414999,-61.370976,Dominica,DMA,DM,Degree Celsius,F2004,0.491,,47.87,,96.08205211,75,63.82666667
DM,15.414999,-61.370976,Dominica,DMA,DM,Degree Celsius,F2005,0.819,,47.87,,96.08205211,75,63.82666667
DM,15.414999,-61.370976,Dominica,DMA,DM,Degree Celsius,F2006,0.718,,47.87,,96.08205211,75,63.82666667
DM,15.414999,-61.370976,Dominica,DMA,DM,Degree Celsius,F2007,0.871,,47.87,,96.08205211,75,63.82666667
DM,15.414999,-61.370976,Dominica,DMA,DM,Degree Celsius,F2008,0.401,,47.87,,96.08205211,75,63.82666667
DM,15.414999,-61.370976,Dominica,DMA,DM,Degree Celsius,F2009,0.539,,47.87,,96.08205211,75,63.82666667
DM,15.414999,-61.370976,Dominica,DMA,DM,Degree Celsius,F2010,1.193,,47.87,,96.08205211,75,63.82666667
DM,15.414999,-61.370976,Dominica,DMA,DM,Degree Celsius,F2011,0.591,,47.87,,96.08205211,75,63.82666667
DM,15.414999,-61.370976,Dominica,DMA,DM,Degree Celsius,F2012,0.703,,47.87,,96.08205211,75,63.82666667
DM,15.414999,-61.370976,Dominica,DMA,DM,Degree Celsius,F2013,0.715,,47.87,,96.08205211,75,63.82666667
DM,15.414999,-61.370976,Dominica,DMA,DM,Degree Celsius,F2014,0.704,,47.87,,96.08205211,75,63.82666667
DM,15.414999,-61.370976,Dominica,DMA,DM,Degree Celsius,F2015,0.918,,47.87,,96.08205211,75,63.82666667
